20090504,121,4,44
20100607,103,4,44
20131227,61,3,47
20090713,91,4,42
20131208,136,1,138
20150914,77,2,39
20121207,106,2,66
20080317,23,1,111
20131109,48,2,110
20110823,89,2,84
20160509,19,3,139
20080326,41,2,70
20151108,131,1,28
20161212,2,3,20
20101220,73,2,100
20120116,70,4,134
20180727,122,3,7
20160813,99,3,99
20121015,84,2,69
20180428,139,4,22
20160726,63,2,22
20150615,6,2,138
20151231,97,2,100
20150629,34,3,156
20090104,18,4,60
20131120,99,4,61
20160416,29,1,86
20161222,109,4,53
20090906,89,3,109
20120404,2,2,7
20150824,120,3,137
20170517,34,4,19
20150331,139,4,88
20091228,62,4,146
20080401,138,3,43
20161106,73,2,24
20141126,82,4,108
20150721,79,3,135
20110627,58,1,28
20170613,89,4,55
20081214,5,1,55
20150618,127,1,44
20170507,72,3,144
20090222,118,2,54
20170128,70,3,60
20160821,29,2,142
20081209,51,4,78
20151118,38,3,138
20120210,92,3,18
20090803,48,4,105
20150923,96,3,157
20170316,50,2,147
20130906,32,3,87
20080301,19,3,26
20120907,34,2,7
20160918,117,1,11
20140428,108,3,130
20120810,91,4,137
20130306,1,1,136
20141128,59,2,17
20161018,4,4,114
20110702,67,1,87
20180830,19,3,10
20120322,119,1,148
20160702,128,4,52
20100225,125,2,35
20081114,29,1,36
20101002,141,1,66
20080623,136,3,63
20180704,132,2,113
20130425,46,3,64
20110611,54,2,101
20180322,34,1,35
20170526,53,4,137
20100207,0,1,60
20170211,98,3,58
20180107,55,1,126
20080410,13,3,5
20180607,78,1,80
20121018,61,4,126
20090212,12,4,20
20080911,12,2,12
20100916,137,2,140
20091223,108,3,11
20090711,58,2,52
20180120,82,1,154
20180114,40,3,103
20160806,113,4,134
20081202,65,2,113
20110911,69,3,80
20111220,15,4,96
20101029,140,2,19
20090928,46,3,11
20100116,43,1,139
20170909,40,2,47
20171002,30,4,101
20150104,76,4,87
20120711,60,1,34
20160628,63,1,69
20120531,33,3,63
20110212,39,4,13
20110608,77,4,34
20100821,26,2,20
20110511,134,1,6
20170411,17,2,107
20170325,13,3,22
20151007,67,4,91
20091222,20,2,95
20141206,45,1,143
20141119,97,1,141
20180904,116,4,145
20110920,88,3,36
20170530,62,4,37
20160912,75,3,119
20090716,11,3,28
20081026,48,4,40
20120408,11,2,66
20130828,14,3,130
20120416,86,1,109
20180526,138,1,136
20110704,44,4,154
20130514,26,4,57
20160820,85,2,66
20090528,55,2,15
20091225,141,1,3
20111129,2,1,111
20111130,90,1,27
20151217,126,1,7
20110107,110,3,18
20080923,95,1,114
20110812,94,3,56
20170629,93,3,141
20180411,47,4,20
20111021,8,4,134
20170823,92,2,44
20161014,83,1,133
20111112,109,4,34
20091201,63,2,34
20151024,16,3,93
20120125,32,1,8
20131221,19,1,156
20140309,7,2,114
20150804,51,4,68
20100329,133,4,45
20110308,117,2,141
20130521,12,3,25
20091109,105,3,134
20100630,93,2,98
20140522,42,1,97
20100208,33,3,33
20130820,84,3,85
20110311,38,1,125
20111117,63,1,9
20140918,57,4,26
20080905,115,4,121
20091111,138,4,124
20101111,79,2,121
20160229,105,1,65
20150202,108,3,32
20110809,117,1,149
20160817,108,3,158
20130929,22,4,139
20130209,122,2,90
20130307,89,2,50
20080402,83,3,121
20131009,128,1,15
20160103,74,1,9
20130422,125,4,81
20100603,38,1,62
20180427,51,3,106
20100902,109,1,122
20150708,140,4,32
20151010,44,2,0
20080323,120,2,86
20170102,104,3,78
20131022,12,2,33
20110711,30,2,121
20170305,0,4,37
20160913,19,4,35
20100629,5,1,23
20100102,71,4,44
20121013,108,3,2
20081222,79,1,99
20150716,126,2,158
20140307,31,3,45
20180920,32,2,154
20080630,121,2,30
20150509,44,3,151
20150525,49,2,80
20180901,51,4,2
20171120,130,1,114
20150520,95,1,102
20120705,18,3,142
20150416,55,2,98
20111010,101,2,22
20131204,71,1,155
20180904,28,3,69
20110220,113,3,55
20120715,124,4,18
20081207,19,3,89
20171219,74,3,142
20180219,58,1,15
20081109,75,4,59
20141010,102,1,3
20171026,108,2,70
20160113,36,2,41
20110712,118,3,37
20141129,3,3,92
20170114,99,2,107
20080802,74,1,117
20110528,82,1,8
20120906,90,1,90
20171004,62,1,93
20131104,95,1,127
20100611,24,4,29
20141003,117,2,36
20110718,71,4,13
20120910,11,1,75
20180620,17,1,19
20130803,135,4,83
20161125,54,4,18
20150320,0,1,62
20170422,12,1,136
20101129,116,2,39
20131127,85,3,28
20081119,126,2,11
20080329,18,4,137
20160923,126,1,70
20090822,29,1,99
20161216,67,3,3
20130822,116,1,80
20160401,113,3,79
20090208,3,4,120
20140911,71,1,58
20130113,123,4,137
20091125,109,1,58
20130330,79,3,103
20180128,12,1,38
20171227,4,3,26
20140415,25,4,26
20131130,62,1,96
20171129,5,1,73
20120620,102,1,134
20080523,16,3,41
20120219,111,4,126
20090525,134,3,31
20120425,104,2,68
20160831,80,4,93
20141231,67,4,28
20110602,36,2,142
20090307,2,2,73
20121014,52,4,80
20150109,30,1,63
20150910,68,2,139
20090121,110,4,41
20130603,40,3,41
20100217,51,3,151
20170330,22,3,81
20160124,31,4,69
20131203,127,1,77
20100524,131,3,111
20140402,141,3,8
20180207,119,2,72
20110728,34,1,45
20161026,78,3,157
20080607,76,1,52
20081023,127,4,58
20140410,71,3,50
20101015,24,1,84
20180802,76,4,141
20121007,10,2,27
20180709,86,3,88
20130704,15,4,63
20130121,141,1,96
20170127,38,1,48
20171021,11,1,94
20160626,87,2,2
20100616,121,1,5
20140829,132,2,116
20080702,10,4,22
20171005,7,2,9
20130405,32,4,77
20130106,82,2,86
20110925,41,4,12
20131129,117,1,20
20141114,87,1,82
20141215,7,2,18
20111214,117,2,43
20100703,70,4,6
20110403,84,2,102
20151102,34,4,51
20100414,49,2,56
20160623,110,4,94
20100328,101,2,54
20130113,67,1,53
20171216,97,1,76
20170221,5,1,10
20160125,120,1,145
20180316,80,4,58
20121117,37,4,156
20081212,28,3,148
20121002,57,1,50
20100104,103,2,38
20150303,51,2,59
20160714,68,4,154
20101101,117,1,86
20131013,137,2,75
20171022,99,2,11
20170824,36,3,122
20121118,125,1,73
20180510,134,3,47
20161205,16,1,51
20140510,47,3,71
20100814,40,3,52
20081125,79,3,146
20091118,124,3,91
20090523,101,1,39
20130626,85,4,20
20120530,89,2,147
20110913,102,1,69
20160201,105,4,112
20130715,10,2,90
20170502,118,2,9
20091227,29,2,154
20171210,55,3,24
20090123,143,1,35
20120403,58,1,91
20161022,13,4,14
20130525,21,3,84
20151220,102,3,75
20121030,56,3,4
20180118,50,3,3
20180227,132,1,57
20140325,67,4,124
20170220,60,4,94
20120611,84,1,14
20120810,35,1,53
20150730,98,3,92
20140609,23,3,91
20111015,110,3,81
20120902,81,1,31
20120216,134,1,69
20130925,101,1,156
20150612,85,3,154
