20090926,15,1,20
20110319,25,4,93
20140908,7,2,79
20150319,56,4,146
20101108,15,2,137
20180622,50,2,12
20080816,102,1,127
20170710,0,1,92
20150316,135,1,4
20140707,23,4,42
20130428,23,2,134
20111120,40,4,80
20101231,124,4,50
20170126,94,4,135
20180523,74,2,150
20140219,27,4,121
20110417,56,3,38
20111223,136,2,5
20131220,131,4,7
20160909,11,4,127
20140225,124,1,97
20120517,62,1,131
20100401,23,2,39
20180226,100,3,66
20151011,132,3,79
20100625,140,1,123
20161209,82,4,37
20120913,132,3,141
20121206,74,1,76
20160327,16,2,101
20090723,54,1,78
20110318,80,3,18
20140616,65,1,142
20140901,21,4,108
20101119,66,4,88
20160118,134,3,19
20130801,15,1,17
20130823,61,2,152
20080124,58,4,39
20101127,84,1,47
20090615,4,2,17
20150503,4,2,100
20150810,5,1,42
20091013,106,1,22
20101128,29,1,123
20080421,64,1,115
20091028,78,2,115
20160114,125,3,119
20140221,60,2,113
20081214,61,4,140
20130717,44,4,82
20180725,3,1,99
20180908,38,3,130
20080122,81,1,132
20120828,128,4,55
20141210,110,4,129
20140705,46,2,127
20110710,141,1,131
20150101,12,1,104
20171109,136,2,88
20161126,142,4,94
20140326,12,1,40
20101116,89,2,22
20180825,66,2,35
20130211,67,3,7
20160302,137,3,56
20150323,121,4,131
20121015,140,1,153
20150118,104,4,106
20140821,114,2,157
20150408,125,3,55
20101230,92,2,58
20180127,124,3,45
20110621,17,3,126
20111108,45,1,50
20100719,74,3,92
20120724,143,4,126
20180509,47,2,134
20130621,132,3,44
20080418,87,2,47
20150713,6,4,91
20111101,59,2,83
20110210,8,2,22
20120406,36,3,158
20090125,32,3,28
20110202,77,2,138
20150327,130,4,30
20160320,30,4,136
20131108,17,1,119
20151121,16,1,45
20081225,111,2,91
20090622,133,4,143
20160719,77,4,54
20100122,140,2,115
20140311,96,3,32
20141005,61,3,112
20101217,9,3,116
20110826,66,4,151
20170930,54,1,34
20161005,121,4,96
20120629,121,1,92
20090803,104,3,31
20080120,48,4,138
20131028,109,3,9
20101203,38,2,23
20140924,11,1,2
20171218,42,2,151
20091106,41,3,149
20180918,0,4,5
20171226,60,2,110
20101025,43,1,42
20180602,124,4,101
20160419,6,4,154
20180921,121,2,71
20100306,56,2,74
20110817,48,4,34
20161109,50,1,92
20110222,3,1,47
20130809,89,1,58
20090522,70,3,47
20140826,67,3,134
20180106,111,4,61
20080820,111,1,36
20151208,107,1,47
20161011,19,1,147
20080529,113,4,19
20080819,23,4,119
20111010,14,2,106
20100203,135,1,141
20170415,27,2,8
20161104,97,4,116
20091215,91,3,52
20100409,96,1,82
20081009,12,3,124
20131031,86,1,79
20171113,57,2,72
20090115,69,2,151
20170705,47,4,117
20120224,65,1,112
20090516,116,2,72
20180225,12,2,150
20110620,128,2,144
20140822,58,2,75
20111006,92,2,122
20160922,38,4,153
20101010,72,4,109
20120616,93,1,75
20090625,110,3,51
20080102,12,3,62
20140415,81,3,110
20150727,33,4,109
20180206,31,1,156
20120226,97,2,104
20100107,81,4,105
20160303,82,4,134
20151001,82,1,124
20140824,90,4,66
20120617,38,1,149
20170310,10,4,96
20170822,60,1,54
20140520,11,4,106
20120311,69,4,39
20140215,18,4,62
20141201,92,4,9
20130615,35,2,70
20130904,56,4,20
20080502,59,4,141
20110415,79,4,131
20131113,113,2,94
20170807,143,3,43
20170203,25,4,18
20130219,85,3,125
20151109,76,1,103
20140606,102,4,107
20090925,125,4,28
20120518,7,2,44
20080407,37,4,97
20160515,116,4,115
20121001,25,4,59
20110306,85,4,150
20170725,61,3,102
20100729,37,4,129
20131103,8,1,59
20121222,78,4,2
20100805,23,3,94
20160825,94,2,125
20110428,107,1,147
20101216,65,2,60
20161202,96,1,69
20110405,117,3,94
20140621,19,2,117
20130826,38,4,61
20120422,40,2,85
20110916,79,3,137
20180420,66,4,139
20111128,114,3,119
20150830,74,3,113
20160214,45,3,54
20150201,76,2,60
20121009,99,3,102
20090224,8,3,45
20161002,0,1,30
20140330,21,1,100
20130226,127,1,17
20180402,85,3,145
20080330,106,1,53
20171110,80,3,5
20171212,88,1,17
20100304,23,4,86
20121211,28,2,50
20130710,58,1,114
20090206,114,3,131
20180425,75,1,39
20080218,80,3,83
20090102,42,2,135
20080203,20,1,73
20160322,63,1,128
20120927,104,4,79
20130706,49,1,55
20080823,88,4,103
20110208,31,3,114
20110908,6,4,94
20111218,39,1,30
20150108,141,3,72
20090402,25,1,118
20100810,32,3,153
20080814,69,3,143
20111027,105,1,108
20150225,11,4,10
20110324,122,1,68
20170107,113,3,140
20170804,23,4,126
20110114,9,4,69
20090221,86,4,64
20100526,21,1,103
20130131,17,1,55
20110329,131,1,129
20090311,67,1,56
20130707,136,2,133
20080123,25,2,45
20120128,65,3,0
20121021,38,3,43
20150427,106,4,49
20121203,97,2,8
20081111,108,2,52
20120221,143,1,130
20090830,16,4,67
20100326,69,1,64
20100116,99,4,65
20180411,103,3,104
20180414,24,3,88
20081101,2,1,19
20120205,139,2,41
20111127,26,2,42
20120101,11,2,123
20150908,37,1,147
20110119,105,1,43
20170416,115,3,83
20140421,122,1,3
20110811,6,2,141
20170915,137,3,24
20160102,130,4,93
20100815,129,4,130
20180708,54,1,97
20180828,43,4,102
20151120,127,3,54
20110125,4,3,95
20130316,107,2,11
20080731,98,2,49
20100303,79,3,11
20110716,95,2,105
20170112,122,3,46
20080210,62,3,124
20110209,63,1,105
20170304,56,3,121
20150908,92,4,72
20130525,78,2,10
20160720,22,1,132
20131109,104,2,36
20170309,65,3,21
20170918,114,2,91
20110901,20,1,129
20140117,74,2,34
20151218,70,2,83
20080715,38,4,60
20090607,74,2,135
20100405,32,2,98
20121210,83,1,136
20111023,41,2,124
20170216,52,4,36
20100816,73,1,43
20170812,97,4,21
20101121,43,3,155
20130530,31,3,143
20130118,77,1,113
20180105,23,3,144
20130224,94,3,25
20160713,36,2,5
20120222,88,2,43
20090311,123,4,140
20090617,36,3,9
20080818,79,3,42
20100828,68,4,71
20140127,37,3,69
20141203,69,2,79
20180528,28,3,128
20140817,105,2,98
20110630,35,3,95
20100506,95,3,35
20100504,118,4,128
20171221,106,1,136
20130916,138,4,121
20141026,19,3,14
20180112,9,2,112
20081121,71,3,87
20110420,33,1,104
20180611,142,4,61
20100619,98,3,72
20160716,13,1,71
20080110,86,3,104
20130921,5,4,22
20150415,111,1,24
20101006,63,4,50
20100726,116,1,143
20080809,116,2,10
20080505,36,2,49
20161001,56,4,113
20141030,84,2,156
20120530,2,1,72
20120413,22,2,125
20111012,46,3,98
20170605,16,1,14
20130314,131,4,102
20120428,136,3,59
20141022,10,3,113
20180417,0,1,155
20151224,24,3,57
20110108,55,3,94
20150724,57,2,40
20080221,57,1,150
20170401,55,1,75
20170212,43,4,127
20080116,39,4,78
20160928,135,1,131
20170228,47,3,62
20150125,90,3,73
20170610,25,1,72
20100413,105,1,140
20140108,56,2,76
20150706,20,1,124
20090528,111,1,99
20100726,60,2,59
20081122,15,4,4
20150722,24,4,49
20090328,16,1,58
20180310,39,2,10
20150317,79,2,77
20170627,117,1,75
20170619,43,1,32
20180727,35,2,91
20120310,36,2,45
20170217,139,1,111
20171209,24,1,33
20100110,2,3,89
20170902,110,3,6
20091031,143,1,98
20081113,140,3,43
20120806,27,1,154
20170829,46,3,23
20110520,9,2,124
20171208,79,1,116
20130527,110,4,2
20150521,40,2,19
20120801,73,4,20
20140510,103,2,154
20090404,57,3,110
20120606,130,4,39
20140722,138,2,137
20150711,29,1,24
20080621,103,2,71
20180803,21,1,57
20090128,9,2,94
20090504,33,3,131
20130811,66,3,128
20120731,129,3,103
20091017,28,4,5
20090726,31,3,146
20090831,103,4,142
20101113,112,3,113
20080522,127,2,51
20130420,92,2,89
20110626,26,3,36
20090705,17,4,3
20121225,142,3,144
20140907,62,1,0
20141104,37,3,133
20180327,43,1,94
20150326,97,2,38
20180326,99,1,19
20160325,127,1,110
20090129,96,2,11
20081003,114,1,75
20110729,122,2,123
20150210,94,2,158
20120202,19,4,136
20090421,94,3,28
20150222,34,1,101
20081229,120,2,149
20171105,126,2,30
20130729,39,3,108
20080412,46,1,155
20091127,54,2,136
20090513,51,3,89
20131210,25,2,132
20110622,105,4,52
20110909,93,1,11
20110322,89,3,79
20120514,140,2,145
20120604,98,2,45
20081013,77,3,108
20091121,13,4,84
20110527,50,3,17
20131107,72,4,42
20140825,35,1,141
20100108,25,1,22
20120920,118,2,109
20180307,118,3,26
20180910,70,1,120
20180609,23,2,152
20120319,142,3,81
20150214,16,1,142
20160701,41,3,126
20170513,26,4,119
20170128,126,2,125
20170322,92,4,39
20090922,6,1,119
20140217,50,2,53
20151017,86,4,50
20131115,3,3,86
20150311,38,4,28
20110717,127,3,97
20121003,2,2,129
20090605,41,4,141
20090316,76,1,116
20110122,82,4,112
20150717,71,3,76
20090129,41,3,86
20080304,52,4,18
20110327,98,3,127
20170122,30,1,149
20171019,35,2,28
20130912,129,4,63
20140904,85,3,92
20170523,132,1,154
20180612,87,1,126
20091118,36,2,17
20100513,81,1,2
20080329,74,3,62
20100307,143,3,153
20180902,140,1,74
20170304,111,2,44
20170831,78,1,15
20131203,39,4,5
20080518,118,2,151
20160321,118,4,50
20130708,81,3,47
20170722,84,1,35
20141217,96,3,94
20140131,102,2,52
20120803,106,1,12
20140928,20,1,61
20150117,17,3,31
20140109,0,3,150
20100204,24,3,135
20091019,60,2,155
20090624,22,2,127
20151216,93,3,16
20170607,48,3,6
20120113,6,1,149
20150528,26,1,144
20161201,8,1,152
20180316,136,3,143
20100907,119,1,23
20080127,34,2,106
20090226,40,1,39
20081029,81,1,35
20150428,50,1,125
20111118,8,2,85
20141223,137,4,145
20140716,41,1,3
20150403,28,2,78
20100308,32,4,145
20160729,40,1,89
20150109,86,4,147
20180829,131,1,19
20120106,108,3,98
20101028,108,1,28
20161220,77,3,63
20140527,139,2,73
20160225,96,1,7
20080721,135,1,16
20160521,15,1,7
20081016,141,2,92
20151024,72,3,19
20170113,67,4,115
20110621,73,2,61
20150410,14,4,47
20150925,128,4,149
20180222,35,4,83
20110422,65,3,96
20080923,8,4,46
20120312,13,4,114
20080201,131,3,82
20140211,97,1,77
20091203,96,4,27
20170527,141,1,53
20110601,4,4,150
20100508,127,4,27
20140228,45,1,78
20141202,36,1,84
20140303,22,3,147
20080602,35,4,3
20130606,17,2,111
20080519,8,3,143
20150120,136,2,98
20140811,8,1,123
