20180818,80,3,67
20150704,131,3,134
20120826,95,2,64
20080922,63,3,122
20121011,75,1,10
20131112,25,0,18
20091213,2,1,126
20101114,56,4,29
20111028,138,2,99
20130415,83,1,30
20120415,53,3,117
20160516,60,4,31
20081030,113,3,26
20171025,76,4,74
20170808,32,4,36
20121215,36,1,109
20140720,49,0,61
20170924,100,4,57
20170515,2,1,27
20160312,44,0,7
20180317,24,0,127
20091121,100,0,0
20100510,104,2,93
20101211,55,1,141
20111102,3,3,158
20110312,127,1,60
20130902,111,3,103
20160924,70,1,145
20141028,139,0,78
20080213,70,2,24
20140712,119,1,19
20170817,50,0,154
20120821,86,2,5
20090202,49,3,145
20180511,23,4,46
20090214,44,1,12
20100926,44,3,91
20111223,80,2,78
20080903,82,2,131
20080810,4,4,1
20171007,39,4,1
20120203,51,1,128
20080220,112,0,76
20100728,92,3,50
20110409,126,3,153
20160823,62,4,135
20180730,99,1,75
20140519,65,3,30
20160516,4,0,106
20130327,14,4,120
20121203,41,3,83
20180408,70,1,112
20180812,126,1,92
20151220,46,4,149
20081103,34,2,10
20151222,79,1,141
20130806,112,1,150
20161206,105,1,130
20140923,66,4,85
20180718,104,3,45
20130115,100,2,43
20090604,96,3,65
20140806,142,4,63
20180214,104,4,46
20080918,142,4,139
20150210,38,2,76
20150228,75,3,152
20090117,45,0,58
20151004,3,4,108
20120423,127,3,1
20170404,119,4,56
20160217,110,2,38
20121127,143,1,32
20170702,14,2,125
20170419,35,1,67
20140628,4,4,84
20160626,31,3,80
20170403,87,2,65
20161114,59,0,150
20170331,110,4,157
20150502,59,0,24
20101209,78,3,73
20150314,102,3,11
20140114,97,3,125
20150711,117,1,99
20130302,136,0,76
20180124,3,4,138
20111207,76,4,153
20171019,122,3,103
20150128,11,2,56
20150208,61,4,7
20080207,29,0,134
20180627,3,3,146
20100215,74,4,84
20180421,9,0,54
20100912,72,2,156
20111018,87,0,148
20120803,49,1,87
20090718,44,0,20
20120614,5,4,157
20120804,138,2,3
20091127,142,3,50
20130518,35,0,117
20141020,65,1,38
20160617,68,2,41
20170821,115,4,138
20130410,130,0,53
20130414,51,4,38
20180301,20,2,49
20101019,89,4,68
20171229,36,4,18
20170703,102,3,60
20090201,105,2,69
20180826,98,3,26
20160313,132,1,83
20160807,58,0,47
20160930,111,3,37
20150530,2,3,52
20150302,107,0,144
20130827,69,1,51
20150216,135,3,49
20140327,44,2,33
20080316,134,4,119
20090901,135,2,135
20150307,60,1,119
20160917,28,4,94
20130504,64,3,23
20170531,6,0,113
20160212,12,1,63
20180821,1,2,50
20170807,87,3,120
20140828,99,4,124
20081118,94,4,20
20150821,143,4,70
20170903,142,4,156
20120514,85,3,61
20130829,102,3,42
20080111,29,3,20
20150211,126,3,150
20100123,28,4,107
20130108,114,4,74
20160504,65,1,5
20090511,107,2,13
20131027,21,1,92
20120913,76,4,56
20090602,64,1,75
20090722,109,4,4
20160704,17,1,42
20090506,9,0,37
20080530,57,0,94
20080119,104,3,63
20140529,28,4,64
20141225,114,2,52
20100626,84,1,39
20120307,3,4,53
20120923,39,0,92
20151105,11,2,119
20160809,34,3,115
20090404,1,3,26
20131205,15,2,71
20100507,39,3,109
20150701,10,0,64
20121220,133,2,84
20110422,9,4,12
20091025,45,4,122
20090219,142,3,147
20110610,110,1,26
20121009,43,4,18
20120430,113,1,129
20110411,102,1,61
20081201,121,0,38
20150605,44,0,103
20110130,100,4,71
20090914,19,2,152
20101012,48,2,17
20081105,10,0,80
20090320,85,1,16
20130215,76,2,65
20091029,110,4,106
20151227,88,1,60
20080612,85,1,112
20150601,34,0,42
20131231,126,2,32
20130221,117,0,116
20151111,52,4,11
20140921,33,2,93
20170323,36,4,114
20081231,97,0,57
20140103,47,1,16
20141018,88,3,131
20110910,125,2,2
20110116,128,2,126
20100723,83,3,151
20150422,96,4,149
20100920,2,1,46
20160123,87,3,153
20150604,11,3,112
20120331,81,2,23
20110928,18,2,77
20120228,73,0,12
20160101,41,3,17
20161124,110,2,101
20130323,93,0,126
20150321,88,1,137
20160711,3,4,12
20120624,111,0,32
20100705,46,2,75
20120110,117,3,157
20121023,70,4,36
20091015,83,3,88
20160524,134,4,75
20140313,72,0,98
20080624,80,4,138
20110603,124,2,57
20080806,83,0,17
20120831,49,3,39
20140312,128,4,23
20120817,77,2,105
20140620,74,0,40
20130726,61,4,46
20120329,105,4,115
20120920,62,2,25
20170805,55,1,130
20130511,50,1,150
20120901,137,4,115
20120911,99,1,149
20140113,9,2,49
20120219,55,0,51
20110411,14,0,145
20120828,72,0,133
20090331,136,3,128
20080526,137,1,110
20100520,66,4,129
20160801,104,4,73
20160429,112,0,29
20080213,126,1,107
20141210,54,0,41
20180117,105,2,87
20170227,102,2,145
20090721,21,3,87
20130116,44,3,121
20080617,38,2,87
20150519,7,0,26
20090922,93,1,35
20130718,131,0,157
20150611,141,1,77
20140423,99,3,69
20091023,13,2,133
20160120,22,4,10
20080513,109,1,92
20140422,10,2,153
20100706,135,3,149
20161221,21,3,138
20140822,2,3,149
20150515,86,0,41
20151204,42,1,64
20081020,6,1,150
20160324,39,4,34
20120822,30,3,78
20101126,139,4,133
20180331,52,1,153
20121104,9,4,138
20170913,105,1,32
20171106,15,4,21
20121230,96,4,119
20140701,124,2,151
20140525,107,0,81
20170426,77,4,117
20100714,120,2,116
20180218,25,3,23
20101210,111,0,65
20160602,9,4,33
20140308,119,4,123
20170904,87,0,73
20110521,96,2,46
20170508,16,3,59
20120511,20,3,74
20150708,52,2,115
20080624,24,0,53
20130627,30,0,96
20080614,117,3,103
20131023,100,2,108
20100213,42,2,92
20091204,128,1,18
20121219,45,1,9
20080430,26,1,149
20110922,120,0,28
20160330,80,1,85
20110608,133,2,118
20120417,30,2,25
20150425,73,2,56
20150902,138,2,96
20150103,132,3,12
20080518,62,2,67
20150820,55,3,153
20150827,97,0,43
20100716,97,0,25
20120820,142,1,88
20130301,47,4,0
20120317,110,0,89
20171125,140,0,14
20111014,22,1,5
20160402,57,4,152
20130826,125,0,126
20151116,62,4,70
20100127,93,3,90
20100909,7,3,14
20120303,138,4,154
20111001,138,1,146
20100530,29,0,3
20100302,134,2,94
20090430,112,3,146
20170410,73,0,32
20100522,99,1,119
20150602,123,1,120
20130601,63,0,127
20111119,95,2,1
20171015,113,3,41
20080504,91,0,135
20160904,1,3,79
20110628,2,1,103
20180209,7,3,64
20100527,52,2,95
20111201,34,2,103
20140610,111,3,7
20100619,42,4,147
20100608,47,0,121
20150917,54,0,106
20171119,98,3,122
20090407,122,1,93
20130917,83,0,38
20080713,5,2,47
20140829,43,0,46
20080128,122,3,22
20080727,121,3,142
20180622,137,3,87
20180716,127,0,139
20080204,108,1,148
20110729,66,2,39
20160505,9,2,78
20180616,96,0,36
20081003,58,2,149
20090522,13,4,123
20140125,4,1,79
20160202,50,0,28
20121214,92,0,34
20090316,20,2,32
20111022,96,0,47
20160705,49,3,36
20130909,9,1,154
20120113,93,1,65
20130815,130,2,109
20080914,77,0,155
20170612,1,3,139
20080712,61,1,134
20121213,3,4,117
20180818,24,4,143
20170611,57,2,64
20090210,123,2,28
20140122,27,2,9
20171103,94,4,37
20161227,62,0,30
20130119,21,1,29
20150512,21,1,58
